Stage,Strain no,Genotype,Treatment,Slide no,Name,Nucleus number,DAPIpeakA,DAPIvalleyB,DAPIoutC,FITCpeakA,FITCvalleyB,FITCoutC,DAPI_A-B,DAPI_A-C,DAPI_B-C,FITC_A-B,FITC_A-C,FITC_B-C
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111202,28,2111,280,89,827.9,303.1,133,1831,2022,191,524.8,694.9,170.1
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111202,29,2340,423,130,921.9,410.6,80.3,1917,2210,293,511.3,841.6,330.3
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111202,30,2146,724,139,853,278.4,140.3,1422,2007,585,574.6,712.7,138.1
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111202,31,2072,761,133,930.3,334.4,191,1311,1939,628,595.9,739.3,143.4
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111202,32,2284,515,119,881.8,280.2,213.2,1769,2165,396,601.6,668.6,67
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111202,33,1941,728,136,100.6,316.9,159.7,1213,1805,592,-216.3,-59.1,157.2
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111202,34,1776,676,79,762.5,395.7,101.8,1100,1697,597,366.8,660.7,293.9
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111601,1,1167,380,140,471.6,164.4,120.6,787,1027,240,307.2,351,43.8
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111601,2,1431,649,205,514.3,227,116,782,1226,444,287.3,398.3,111
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111601,3,1680,607,141,602.4,245,103,1073,1539,466,357.4,499.4,142
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111601,4,1875,429,152,489.9,193.9,162.5,1446,1723,277,296,327.4,31.4
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111601,5,1994,873,162,484,199.7,129,1121,1832,711,284.3,355,70.7
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111601,6,2222,800,120,391.7,145.7,125.9,1422,2102,680,246,265.8,19.8
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111601,7,1963,462,199,447.7,172.9,126.6,1501,1764,263,274.8,321.1,46.3
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111601,8,2156,440,111,377.5,176.6,126.7,1716,2045,329,200.9,250.8,49.9
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111601,9,1879,908,141,268.8,157.7,92.7,971,1738,767,111.1,176.1,65
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111601,10,2454,401,189,400.5,173.6,117.6,2053,2265,212,226.9,282.9,56
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111601,11,2158,525,94,424.4,188.7,140.7,1633,2064,431,235.7,283.7,48
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111601,12,1386,575,203,441.8,146.6,125.1,811,1183,372,295.2,316.7,21.5
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111601,13,2189,471,158,392.1,156.6,120.6,1718,2031,313,235.5,271.5,36
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111601,14,1992,817,112,429.4,187.7,140,1175,1880,705,241.7,289.4,47.7
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111601,15,2077,1065,136,385.7,189.7,169.9,1012,1941,929,196,215.8,19.8
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111601,16,2173,805,123,468.9,192.2,186.2,1368,2050,682,276.7,282.7,6
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111601,17,2119,486,121,281.9,149.9,124,1633,1998,365,132,157.9,25.9
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111601,18,1867,543,121,455.9,184.3,130.5,1324,1746,422,271.6,325.4,53.8
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111601,19,2074,711,408,407.7,164.4,132,1363,1666,303,243.3,275.7,32.4
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111602,20,1451,772,105,462.2,214.1,137.3,679,1346,667,248.1,324.9,76.8
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111602,21,1974,1155,266,479,193.1,141.2,819,1708,889,285.9,337.8,51.9
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111602,22,1826,673,249,418.7,160,129.3,1153,1577,424,258.7,289.4,30.7
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111602,23,1944,400,135,247.7,173.2,127.3,1544,1809,265,74.5,120.4,45.9
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111602,24,1989,647,174,430,207.3,175.6,1342,1815,473,222.7,254.4,31.7
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111602,25,2251,543,67,348,192,100,1708,2184,476,156,248,92
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111602,26,2388,590,139,366.2,170.3,126.8,1798,2249,451,195.9,239.4,43.5
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111602,27,1535,471,123,382.1,202.6,166.7,1064,1412,348,179.5,215.4,35.9
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111602,28,1461,497,120,394,174.8,166.4,964,1341,377,219.2,227.6,8.4
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111602,29,2191,870,103,417.7,155,124.9,1321,2088,767,262.7,292.8,30.1
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111602,30,1931,479,108,408.8,155.7,97,1452,1823,371,253.1,311.8,58.7
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111602,31,1926,319,114,283.4,150.3,126.5,1607,1812,205,133.1,156.9,23.8
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111602,32,1456,855,130,340.1,158.1,111,601,1326,725,182,229.1,47.1
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111602,33,2024,562,103,539.4,230.9,121.8,1462,1921,459,308.5,417.6,109.1
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111602,34,2357,580,222,545,218.2,179.4,1777,2135,358,326.8,365.6,38.8
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909111602,35,2311,463,90,421.5,213.6,159.3,1848,2221,373,207.9,262.2,54.3
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,1,2233,996,121,981.9,465.5,153,1237,2112,875,516.4,828.9,312.5
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,2,1889,1089,155,906.7,497.7,128.2,800,1734,934,409,778.5,369.5
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,3,2003,973,287,764.6,431.1,254.7,1030,1716,686,333.5,509.9,176.4
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,4,2914,893,234,836.5,445.7,214.7,2021,2680,659,390.8,621.8,231
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,5,2177,657,173,851.8,304.8,235.2,1520,2004,484,547,616.6,69.6
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,6,2801,752,206,688.8,357.4,233.5,2049,2595,546,331.4,455.3,123.9
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,7,2868,512,268,899.9,318.8,248.3,2356,2600,244,581.1,651.6,70.5
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,8,2358,1215,191,940.3,468.3,185.9,1143,2167,1024,472,754.4,282.4
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,9,1927,992,195,675.5,348.7,119,935,1732,797,326.8,556.5,229.7
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,10,2384,921,253,758,313,211,1463,2131,668,445,547,102
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,11,2327,1256,225,885.6,460.8,226.4,1071,2102,1031,424.8,659.2,234.4
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,12,2585,1409,238,778.3,410.6,251.8,1176,2347,1171,367.7,526.5,158.8
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,13,2570,820,140,941,390,213,1750,2430,680,551,728,177
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,14,2258,1108,190,695.1,342.9,230.5,1150,2068,918,352.2,464.6,112.4
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,15,2479,582,143,682,352.2,176,1897,2336,439,329.8,506,176.2
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,16,2435,717,202,738,420.6,181.4,1718,2233,515,317.4,556.6,239.2
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,17,2740,1007,285,680.5,317.6,262.5,1733,2455,722,362.9,418,55.1
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,18,2580,654,226,908.4,460.2,221,1926,2354,428,448.2,687.4,239.2
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,19,2070,681,205,561.3,361.1,237.3,1389,1865,476,200.2,324,123.8
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,20,2765,966,257,742.7,368.5,286.7,1799,2508,709,374.2,456,81.8
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,21,2539,791,200,745.1,377,264.1,1748,2339,591,368.1,481,112.9
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,22,2277,931,152,919.9,527.2,277,1346,2125,779,392.7,642.9,250.2
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,23,2219,734,295,850.1,407.5,210.2,1485,1924,439,442.6,639.9,197.3
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,24,1904,505,176,1061.5,459,182,1399,1728,329,602.5,879.5,277
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,25,1448,544,194,773.2,346,168,904,1254,350,427.2,605.2,178
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,26,1840,842,271,1132.1,456.5,240.6,998,1569,571,675.6,891.5,215.9
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,27,2516,1110,142,1174.9,534.9,207,1406,2374,968,640,967.9,327.9
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,28,2326,1024,181,857.2,406.4,218,1302,2145,843,450.8,639.2,188.4
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,29,2174,862,286,1034.4,534,282.5,1312,1888,576,500.4,751.9,251.5
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,30,2268,751,200,718,381.6,253.1,1517,2068,551,336.4,464.9,128.5
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,31,1716,643,153,703.1,314.6,218.5,1073,1563,490,388.5,484.6,96.1
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,32,2259,777,201,779.1,346.3,216.7,1482,2058,576,432.8,562.4,129.6
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,33,2008,697,128,565.3,329,187,1311,1880,569,236.3,378.3,142
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,34,2028,792,146,466.6,272.7,190,1236,1882,646,193.9,276.6,82.7
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,35,2098,514,181,656,356,197,1584,1917,333,300,459,159
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,36,1578,592,168,502.4,275.5,171,986,1410,424,226.9,331.4,104.5
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112201,37,2119,1114,165,831.5,399.1,217.4,1005,1954,949,432.4,614.1,181.7
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112801,1,1938,1073,145,469.4,324.1,190.4,865,1793,928,145.3,279,133.7
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112801,2,2052,1057,228,508.4,270.5,138,995,1824,829,237.9,370.4,132.5
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112801,3,2675,1166,157,772.8,334.6,195.8,1509,2518,1009,438.2,577,138.8
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112801,4,2774,1748,202,784.5,366.2,216.2,1026,2572,1546,418.3,568.3,150
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112801,5,1816,768,286,765.1,333.9,206.2,1048,1530,482,431.2,558.9,127.7
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112801,6,1473,846,205,607.1,276.2,229.6,627,1268,641,330.9,377.5,46.6
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112801,7,1895,1151,177,620.9,313.5,190.8,744,1718,974,307.4,430.1,122.7
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112801,8,2193,1040,212,648,338.5,185,1153,1981,828,309.5,463,153.5
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112801,9,2383,1161,339,560.1,281.8,211.2,1222,2044,822,278.3,348.9,70.6
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112801,10,1362,773,270,586,392.4,238.5,589,1092,503,193.6,347.5,153.9
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112801,11,1819,720,185,588,341.3,167.5,1099,1634,535,246.7,420.5,173.8
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112801,12,2578,1342,270,753.2,358.6,215.1,1236,2308,1072,394.6,538.1,143.5
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112801,13,2045,772,271,627.3,293.8,138,1273,1774,501,333.5,489.3,155.8
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112801,14,2481,1897,187,618.4,351.7,195.9,584,2294,1710,266.7,422.5,155.8
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112801,15,1346,408,134,484.1,235.1,173,938,1212,274,249,311.1,62.1
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112802,16,2037,633,215,488.9,199.8,149.1,1404,1822,418,289.1,339.8,50.7
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112802,17,1399,394,288,618.1,307.9,175.6,1005,1111,106,310.2,442.5,132.3
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112802,18,1880,856,360,430,203.2,134.8,1024,1520,496,226.8,295.2,68.4
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112802,19,1269,395,172,527.1,308.8,181.8,874,1097,223,218.3,345.3,127
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112802,20,1837,633,179,501,198.7,151.6,1204,1658,454,302.3,349.4,47.1
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112802,21,1756,575,212,452.6,259.2,143.5,1181,1544,363,193.4,309.1,115.7
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112802,22,1601,599,105,720,285.5,176.5,1002,1496,494,434.5,543.5,109
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112802,23,1664,699,239,400.8,247.1,145.2,965,1425,460,153.7,255.6,101.9
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112802,24,2044,487,255,395,293.5,226.9,1557,1789,232,101.5,168.1,66.6
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112802,25,1912,979,105,495.5,233.1,95.5,933,1807,874,262.4,400,137.6
Premeiotic Zone,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ1909112802,26,1672,674,247,474.4,207.8,153.7,998,1425,427,266.6,320.7,54.1
